timestamp,action,price,stop_loss,take_profit,balance,position
2021-04-10 11:30:00,BUY,27.883,26.48885,30.671300000000002,1004.0248777822121,3.9964989361283214
2021-04-10 14:15:00,SELL,27.367,,,1113.287691980851,
2021-04-11 13:45:00,BUY,26.5678,25.239409999999996,29.22458,1002.0702515519639,4.186174257141616
2021-04-12 01:30:00,TAKE-PROFIT,29.3296,,,1124.7262892277324,
2021-04-12 21:55:00,BUY,28.2141,26.803395,31.035510000000002,1012.366132933882,3.982411499705838
2021-04-13 04:25:00,SELL,27.7835,,,1122.9008175060571,
2021-04-13 15:15:00,BUY,27.5821,26.202994999999998,30.340310000000002,1010.723025837202,4.067050430128783
2021-04-14 00:05:00,SELL,26.6282,,,1118.9129598684938,
2021-04-14 22:40:00,BUY,26.3589,25.040954999999997,28.994790000000002,1007.1335551776313,4.240670312147417
2021-04-15 03:10:00,SELL,25.5919,,,1115.5518389285153,
2021-04-15 06:45:00,BUY,26.1197,24.813715000000002,28.731670000000005,1004.1082102195566,4.266650409804043
2021-04-16 05:35:00,SELL,27.0631,,,1119.4615281384188,
2021-04-17 04:10:00,BUY,25.7908,24.50126,28.369880000000002,1007.6273214773908,4.336205416700065
2021-04-17 18:15:00,SELL,26.0,,,1120.2559209707583,
2021-04-18 07:05:00,BUY,25.4495,24.177025,27.994450000000004,1008.3423544657795,4.39747604098229
2021-04-18 08:30:00,TAKE-PROFIT,28.026,,,1131.4627743268245,
2021-04-19 08:20:00,BUY,31.1457,29.588415,34.260270000000006,1018.4296431715748,3.6291729245208737
2021-04-19 10:20:00,SELL,29.9723,,,1127.0955281575461,
2021-04-19 10:45:00,BUY,31.727,30.140649999999997,34.8997,1014.4986848946073,3.548928145205625
2021-04-19 17:35:00,TAKE-PROFIT,34.9277,,,1138.3306265743286,
2021-04-20 19:05:00,BUY,31.3998,29.82981,34.53978,1024.611396979553,3.6216545836207694
2021-04-21 08:25:00,SELL,31.447,,,1138.3876784989843,
